IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,0.42
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,103,0.41
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.41
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,0.41
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,0.40
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,0.40
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,0.39
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,0.39
149.129.8.215,443,443,true,SJC,North America,San Jose,109,0.38
8.219.13.143,2095,2095,false,SIN,Asia Pacific,Singapore,21,0.37
47.74.15.80,80,80,false,NRT,Asia Pacific,Tokyo,74,0.36
47.57.245.232,80,80,false,SJC,North America,San Jose,36,0.35
47.57.245.232,443,443,true,SJC,North America,San Jose,67,0.35
149.129.8.215,80,80,false,SJC,North America,San Jose,112,0.34
47.236.28.170,8080,0,false,SIN,Asia Pacific,Singapore,20,0.33
8.219.56.244,8880,0,false,SIN,Asia Pacific,Singapore,4,0.32
8.219.8.244,2095,0,false,SIN,Asia Pacific,Singapore,22,0.32
8.219.208.104,2052,0,false,SIN,Asia Pacific,Singapore,9,0.32
47.76.49.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,0.31
8.219.216.234,2086,0,false,SIN,Asia Pacific,Singapore,33,0.31
47.57.14.1,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.31
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,0.31
47.57.14.1,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.30
8.222.199.55,2082,0,false,SIN,Asia Pacific,Singapore,25,0.30
8.210.3.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,0.30
8.219.193.97,2095,0,false,SIN,Asia Pacific,Singapore,15,0.29
8.222.199.55,2095,0,false,SIN,Asia Pacific,Singapore,15,0.29
8.219.208.104,2052,0,false,SIN,Asia Pacific,Singapore,15,0.29
8.219.193.97,8080,0,false,SIN,Asia Pacific,Singapore,21,0.29
8.217.245.75,80,0,false,HKG,Asia Pacific,Hong Kong,45,0.29
8.219.51.227,8880,0,false,SIN,Asia Pacific,Singapore,4,0.28
47.236.169.202,2052,0,false,SIN,Asia Pacific,Singapore,22,0.28
8.219.54.152,2082,0,false,SIN,Asia Pacific,Singapore,276,0.28
47.57.233.126,80,80,false,SJC,North America,San Jose,40,0.27
47.243.203.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.27
8.222.199.55,8880,0,false,SIN,Asia Pacific,Singapore,14,0.27
8.219.54.152,8080,0,false,SIN,Asia Pacific,Singapore,27,0.27
8.219.208.104,2082,0,false,SIN,Asia Pacific,Singapore,18,0.27
8.219.216.234,2095,0,false,SIN,Asia Pacific,Singapore,17,0.27
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,0.27
47.57.233.126,443,443,true,SJC,North America,San Jose,66,0.27
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,0.27
8.219.54.152,8880,0,false,SIN,Asia Pacific,Singapore,6,0.27
8.219.143.124,8080,0,false,SIN,Asia Pacific,Singapore,37,0.27
47.76.37.57,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.27
8.222.171.236,8880,0,false,SIN,Asia Pacific,Singapore,17,0.27
8.222.171.236,2082,0,false,SIN,Asia Pacific,Singapore,24,0.27
8.219.239.79,2052,0,false,SIN,Asia Pacific,Singapore,371,0.27
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.26
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,119,0.26
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.26
8.219.8.244,8080,0,false,SIN,Asia Pacific,Singapore,8,0.26
47.236.6.170,2095,0,false,SIN,Asia Pacific,Singapore,29,0.26
8.219.110.41,8880,0,false,SIN,Asia Pacific,Singapore,16,0.26
8.222.212.255,8880,0,false,SIN,Asia Pacific,Singapore,6,0.26
8.219.56.244,2052,0,false,SIN,Asia Pacific,Singapore,9,0.26
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,0.26
8.219.143.124,2086,0,false,SIN,Asia Pacific,Singapore,11,0.25
47.236.6.170,2052,0,false,SIN,Asia Pacific,Singapore,50,0.25
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,0.25
8.219.8.244,2086,0,false,SIN,Asia Pacific,Singapore,9,0.25
8.219.54.152,8080,0,false,SIN,Asia Pacific,Singapore,25,0.25
8.222.199.55,8080,0,false,SIN,Asia Pacific,Singapore,11,0.25
8.222.156.205,2095,0,false,SIN,Asia Pacific,Singapore,18,0.25
8.222.156.205,8880,0,false,SIN,Asia Pacific,Singapore,14,0.24
47.236.6.170,8880,0,false,SIN,Asia Pacific,Singapore,68,0.24
8.222.199.55,8080,0,false,SIN,Asia Pacific,Singapore,5,0.24
8.222.156.205,8080,0,false,SIN,Asia Pacific,Singapore,11,0.24
8.219.102.123,2095,0,false,SIN,Asia Pacific,Singapore,6,0.24
47.236.99.59,8880,0,false,SIN,Asia Pacific,Singapore,22,0.24
8.219.51.227,2052,0,false,SIN,Asia Pacific,Singapore,21,0.24
47.236.198.218,8080,0,false,SIN,Asia Pacific,Singapore,15,0.24
8.219.199.70,2052,0,false,SIN,Asia Pacific,Singapore,17,0.24
8.219.239.79,2095,0,false,SIN,Asia Pacific,Singapore,30,0.24
8.219.51.227,2052,0,false,SIN,Asia Pacific,Singapore,11,0.24
8.219.56.244,8080,0,false,SIN,Asia Pacific,Singapore,10,0.24
8.219.216.234,2052,0,false,SIN,Asia Pacific,Singapore,21,0.23
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.23
8.219.216.234,8880,0,false,SIN,Asia Pacific,Singapore,29,0.23
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.22
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,0.22
47.57.14.118,80,80,false,SJC,North America,San Jose,42,0.22
8.219.51.227,8080,0,false,SIN,Asia Pacific,Singapore,7,0.22
8.219.102.123,2086,0,false,SIN,Asia Pacific,Singapore,4,0.22
47.236.6.170,8080,0,false,SIN,Asia Pacific,Singapore,47,0.22
8.219.54.152,2086,0,false,SIN,Asia Pacific,Singapore,17,0.22
8.219.143.124,8880,0,false,SIN,Asia Pacific,Singapore,9,0.22
8.219.153.253,2095,0,false,SIN,Asia Pacific,Singapore,47,0.22
47.236.6.170,2095,0,false,SIN,Asia Pacific,Singapore,37,0.22
8.219.54.152,2095,0,false,SIN,Asia Pacific,Singapore,4,0.22
8.219.54.152,2052,0,false,SIN,Asia Pacific,Singapore,21,0.22
8.219.208.104,2095,0,false,SIN,Asia Pacific,Singapore,28,0.21
47.57.14.118,443,443,true,SJC,North America,San Jose,80,0.21
8.219.251.207,2086,0,false,SIN,Asia Pacific,Singapore,12,0.21
8.219.56.244,2052,0,false,SIN,Asia Pacific,Singapore,27,0.21
8.219.153.253,2086,0,false,SIN,Asia Pacific,Singapore,17,0.21
8.219.199.70,2052,0,false,SIN,Asia Pacific,Singapore,24,0.21
8.219.110.248,2082,0,false,SIN,Asia Pacific,Singapore,10,0.21
8.219.201.174,2053,2053,true,SIN,Asia Pacific,Singapore,156,0.21
8.219.102.123,2082,0,false,SIN,Asia Pacific,Singapore,5,0.21
8.219.110.41,2095,0,false,SIN,Asia Pacific,Singapore,33,0.21
8.219.199.70,2086,0,false,SIN,Asia Pacific,Singapore,16,0.20
8.222.145.43,2086,0,false,SIN,Asia Pacific,Singapore,21,0.20
8.219.51.227,2095,0,false,SIN,Asia Pacific,Singapore,5,0.20
47.57.14.118,80,80,false,SJC,North America,San Jose,49,0.20
8.219.239.79,2052,0,false,SIN,Asia Pacific,Singapore,26,0.20
8.222.171.236,8880,0,false,SIN,Asia Pacific,Singapore,16,0.20
8.222.145.43,8880,0,false,SIN,Asia Pacific,Singapore,10,0.19
8.222.212.255,2086,0,false,SIN,Asia Pacific,Singapore,5,0.19
8.219.199.70,8880,0,false,SIN,Asia Pacific,Singapore,18,0.19
47.236.6.170,2082,0,false,SIN,Asia Pacific,Singapore,31,0.19
8.219.200.178,2052,0,false,SIN,Asia Pacific,Singapore,10,0.19
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,33,0.19
47.236.175.53,8880,0,false,SIN,Asia Pacific,Singapore,20,0.19
8.219.200.178,2086,0,false,SIN,Asia Pacific,Singapore,13,0.19
8.219.56.244,2082,0,false,SIN,Asia Pacific,Singapore,11,0.19
8.219.251.207,2052,0,false,SIN,Asia Pacific,Singapore,7,0.19
8.219.8.244,8080,0,false,SIN,Asia Pacific,Singapore,12,0.19
8.219.210.214,8880,0,false,SIN,Asia Pacific,Singapore,16,0.19
8.219.110.41,2095,0,false,SIN,Asia Pacific,Singapore,245,0.19
8.219.193.97,2052,0,false,SIN,Asia Pacific,Singapore,6,0.19
8.219.153.253,2052,0,false,SIN,Asia Pacific,Singapore,10,0.19
8.222.199.55,2086,0,false,SIN,Asia Pacific,Singapore,4,0.18
8.219.51.227,2086,0,false,SIN,Asia Pacific,Singapore,12,0.18
8.222.212.255,2095,0,false,SIN,Asia Pacific,Singapore,4,0.18
47.236.99.59,2086,0,false,SIN,Asia Pacific,Singapore,36,0.18
8.219.228.193,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.18
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,0.18
47.236.120.9,2082,0,false,SIN,Asia Pacific,Singapore,19,0.18
8.219.102.123,2052,0,false,SIN,Asia Pacific,Singapore,4,0.18
8.222.199.55,8880,0,false,SIN,Asia Pacific,Singapore,9,0.18
8.219.210.214,2095,0,false,SIN,Asia Pacific,Singapore,385,0.18
47.236.175.53,8080,0,false,SIN,Asia Pacific,Singapore,26,0.18
47.236.172.247,8080,0,false,SIN,Asia Pacific,Singapore,5,0.17
8.222.199.55,2095,0,false,SIN,Asia Pacific,Singapore,4,0.17
8.219.56.244,2086,0,false,SIN,Asia Pacific,Singapore,27,0.17
47.236.164.65,8080,0,false,SIN,Asia Pacific,Singapore,14,0.17
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,0.17
8.219.199.70,2095,0,false,SIN,Asia Pacific,Singapore,19,0.17
47.245.56.207,8443,8443,true,NRT,Asia Pacific,Tokyo,154,0.17
8.219.208.104,2086,0,false,SIN,Asia Pacific,Singapore,19,0.17
8.219.251.207,8880,0,false,SIN,Asia Pacific,Singapore,11,0.17
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.17
8.219.54.152,2095,0,false,SIN,Asia Pacific,Singapore,36,0.17
47.236.172.247,2086,0,false,SIN,Asia Pacific,Singapore,13,0.16
8.219.110.41,2052,0,false,SIN,Asia Pacific,Singapore,7,0.16
47.236.28.170,2095,0,false,SIN,Asia Pacific,Singapore,12,0.16
8.219.199.70,2095,0,false,SIN,Asia Pacific,Singapore,22,0.16
47.236.198.218,2052,0,false,SIN,Asia Pacific,Singapore,13,0.16
8.222.212.255,2082,0,false,SIN,Asia Pacific,Singapore,3,0.16
8.219.251.207,2095,0,false,SIN,Asia Pacific,Singapore,7,0.16
8.219.199.70,2082,0,false,SIN,Asia Pacific,Singapore,5,0.16
47.236.120.9,8880,0,false,SIN,Asia Pacific,Singapore,27,0.16
8.222.145.43,2095,0,false,SIN,Asia Pacific,Singapore,20,0.16
8.219.193.97,2086,0,false,SIN,Asia Pacific,Singapore,6,0.16
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.16
8.222.156.205,2082,0,false,SIN,Asia Pacific,Singapore,18,0.16
8.222.145.43,2052,0,false,SIN,Asia Pacific,Singapore,16,0.16
8.219.123.11,2095,0,false,SIN,Asia Pacific,Singapore,25,0.16
8.219.102.123,2095,0,false,SIN,Asia Pacific,Singapore,13,0.16
8.219.102.123,8080,0,false,SIN,Asia Pacific,Singapore,7,0.16
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.16
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,0.15
8.219.13.92,80,0,false,SIN,Asia Pacific,Singapore,8,0.15
8.219.251.207,8880,0,false,SIN,Asia Pacific,Singapore,17,0.15
47.236.99.59,8080,0,false,SIN,Asia Pacific,Singapore,19,0.15
8.219.8.244,2052,0,false,SIN,Asia Pacific,Singapore,3,0.15
8.219.200.178,8880,0,false,SIN,Asia Pacific,Singapore,35,0.15
8.219.210.214,8080,0,false,SIN,Asia Pacific,Singapore,9,0.15
8.219.102.123,2086,0,false,SIN,Asia Pacific,Singapore,6,0.15
47.243.52.190,80,0,false,HKG,Asia Pacific,Hong Kong,46,0.15
8.219.143.124,2086,0,false,SIN,Asia Pacific,Singapore,13,0.15
8.222.171.236,2095,0,false,SIN,Asia Pacific,Singapore,11,0.15
8.222.199.55,2052,0,false,SIN,Asia Pacific,Singapore,4,0.14
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.14
8.219.239.79,8080,0,false,SIN,Asia Pacific,Singapore,83,0.14
8.219.123.11,8080,0,false,SIN,Asia Pacific,Singapore,13,0.14
47.236.6.170,2082,0,false,SIN,Asia Pacific,Singapore,32,0.14
8.219.110.41,2086,0,false,SIN,Asia Pacific,Singapore,11,0.14
47.236.164.65,2095,0,false,SIN,Asia Pacific,Singapore,17,0.14
8.219.239.79,2086,0,false,SIN,Asia Pacific,Singapore,26,0.14
8.219.110.248,2095,0,false,SIN,Asia Pacific,Singapore,14,0.14
8.219.208.104,8880,0,false,SIN,Asia Pacific,Singapore,5,0.14
8.219.8.244,8880,0,false,SIN,Asia Pacific,Singapore,3,0.14
47.236.99.59,2083,0,true,SIN,Asia Pacific,Singapore,100,0.14
47.254.65.110,443,443,true,SJC,North America,San Jose,184,0.14
8.219.210.214,2082,0,false,SIN,Asia Pacific,Singapore,5,0.14
47.236.198.218,2086,0,false,SIN,Asia Pacific,Singapore,55,0.14
47.236.198.218,2082,0,false,SIN,Asia Pacific,Singapore,20,0.14
8.219.193.97,8880,0,false,SIN,Asia Pacific,Singapore,21,0.13
8.222.145.43,2082,0,false,SIN,Asia Pacific,Singapore,13,0.13
8.222.156.205,8880,0,false,SIN,Asia Pacific,Singapore,9,0.13
8.219.143.124,2082,0,false,SIN,Asia Pacific,Singapore,13,0.13
8.219.199.70,8080,0,false,SIN,Asia Pacific,Singapore,24,0.13
8.219.110.248,2095,0,false,SIN,Asia Pacific,Singapore,25,0.13
8.219.251.207,8080,0,false,SIN,Asia Pacific,Singapore,18,0.13
8.222.212.255,2052,0,false,SIN,Asia Pacific,Singapore,12,0.13
47.236.164.65,2052,0,false,SIN,Asia Pacific,Singapore,40,0.13
8.219.239.79,2086,0,false,SIN,Asia Pacific,Singapore,17,0.13
8.222.212.255,8080,0,false,SIN,Asia Pacific,Singapore,9,0.13
8.222.171.236,2052,0,false,SIN,Asia Pacific,Singapore,3,0.12
8.219.56.244,8880,0,false,SIN,Asia Pacific,Singapore,21,0.12
8.219.110.41,8080,0,false,SIN,Asia Pacific,Singapore,12,0.12
8.219.143.124,8080,0,false,SIN,Asia Pacific,Singapore,8,0.12
8.219.110.248,8080,0,false,SIN,Asia Pacific,Singapore,8,0.12
8.219.8.244,2095,0,false,SIN,Asia Pacific,Singapore,20,0.12
47.236.28.170,8880,0,false,SIN,Asia Pacific,Singapore,61,0.12
8.219.200.178,2095,0,false,SIN,Asia Pacific,Singapore,24,0.12
47.236.6.170,2086,0,false,SIN,Asia Pacific,Singapore,81,0.12
8.219.210.214,2086,0,false,SIN,Asia Pacific,Singapore,22,0.12
8.222.212.255,8880,0,false,SIN,Asia Pacific,Singapore,11,0.12
8.222.171.236,2086,0,false,SIN,Asia Pacific,Singapore,12,0.12
8.222.212.255,8080,0,false,SIN,Asia Pacific,Singapore,2,0.11
8.219.251.207,2082,0,false,SIN,Asia Pacific,Singapore,14,0.11
8.222.199.55,2086,0,false,SIN,Asia Pacific,Singapore,19,0.11
47.236.99.59,2095,0,false,SIN,Asia Pacific,Singapore,25,0.11
8.219.216.234,8080,0,false,SIN,Asia Pacific,Singapore,14,0.11
47.236.6.170,2086,0,false,SIN,Asia Pacific,Singapore,24,0.11
47.254.57.126,8080,0,false,SJC,North America,San Jose,176,0.11
8.219.110.248,8880,0,false,SIN,Asia Pacific,Singapore,10,0.11
8.222.171.236,2052,0,false,SIN,Asia Pacific,Singapore,13,0.11
8.219.123.11,2052,0,false,SIN,Asia Pacific,Singapore,4,0.11
8.219.210.214,2052,0,false,SIN,Asia Pacific,Singapore,14,0.11
47.236.198.218,2087,0,true,SIN,Asia Pacific,Singapore,86,0.11
8.219.8.244,2082,0,false,SIN,Asia Pacific,Singapore,6,0.11
47.236.169.202,8080,0,false,SIN,Asia Pacific,Singapore,13,0.11
8.219.193.97,2082,0,false,SIN,Asia Pacific,Singapore,11,0.10
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,108,0.10
8.219.210.214,8880,0,false,SIN,Asia Pacific,Singapore,28,0.10
8.219.216.234,2095,0,false,SIN,Asia Pacific,Singapore,19,0.10
8.219.210.214,8080,0,false,SIN,Asia Pacific,Singapore,21,0.10
47.236.175.53,2052,0,false,SIN,Asia Pacific,Singapore,32,0.10
8.219.200.178,8080,0,false,SIN,Asia Pacific,Singapore,13,0.10
8.219.51.227,8880,0,false,SIN,Asia Pacific,Singapore,3,0.10
47.236.6.170,8080,0,false,SIN,Asia Pacific,Singapore,53,0.10
8.222.156.205,8080,0,false,SIN,Asia Pacific,Singapore,12,0.10
8.219.199.70,2082,0,false,SIN,Asia Pacific,Singapore,5,0.10
8.219.239.79,8880,0,false,SIN,Asia Pacific,Singapore,12,0.10
8.222.145.43,2095,0,false,SIN,Asia Pacific,Singapore,4,0.10
8.219.208.104,2086,0,false,SIN,Asia Pacific,Singapore,5,0.10
47.236.99.59,2052,0,false,SIN,Asia Pacific,Singapore,35,0.09
8.219.251.207,2095,0,false,SIN,Asia Pacific,Singapore,8,0.09
8.222.156.205,2052,0,false,SIN,Asia Pacific,Singapore,10,0.09
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.09
8.217.219.179,443,443,true,HKG,Asia Pacific,Hong Kong,74,0.09
47.236.169.202,2095,0,false,SIN,Asia Pacific,Singapore,31,0.09
47.243.179.249,2095,0,false,HKG,Asia Pacific,Hong Kong,43,0.09
8.219.193.97,2052,0,false,SIN,Asia Pacific,Singapore,27,0.09
8.217.3.165,80,0,false,HKG,Asia Pacific,Hong Kong,38,0.09
8.222.156.205,2095,0,false,SIN,Asia Pacific,Singapore,8,0.09
47.245.108.5,80,0,false,SIN,Asia Pacific,Singapore,23,0.09
8.219.208.104,8080,0,false,SIN,Asia Pacific,Singapore,7,0.08
47.236.99.59,2082,0,false,SIN,Asia Pacific,Singapore,46,0.08
47.243.179.249,2052,0,false,HKG,Asia Pacific,Hong Kong,46,0.08
8.219.200.178,8880,0,false,SIN,Asia Pacific,Singapore,19,0.08
8.219.193.97,2082,0,false,SIN,Asia Pacific,Singapore,21,0.08
8.219.102.123,8880,0,false,SIN,Asia Pacific,Singapore,19,0.08
47.88.27.64,80,0,false,SJC,North America,San Jose,177,0.08
47.243.179.249,2086,0,false,HKG,Asia Pacific,Hong Kong,37,0.08
47.88.27.64,80,0,false,SJC,North America,San Jose,183,0.08
47.236.120.9,2095,0,false,SIN,Asia Pacific,Singapore,4,0.08
8.217.3.165,80,0,false,HKG,Asia Pacific,Hong Kong,38,0.08
47.243.203.119,2083,0,true,HKG,Asia Pacific,Hong Kong,79,0.08
8.222.145.43,8080,0,false,SIN,Asia Pacific,Singapore,11,0.08
161.117.250.139,80,0,false,SIN,Asia Pacific,Singapore,17,0.08
8.219.56.244,8080,0,false,SIN,Asia Pacific,Singapore,5,0.08
8.219.216.234,2082,0,false,SIN,Asia Pacific,Singapore,4,0.08
47.236.172.247,2087,0,true,SIN,Asia Pacific,Singapore,147,0.08
8.219.216.234,2052,0,false,SIN,Asia Pacific,Singapore,3,0.08
8.222.145.43,8080,0,false,SIN,Asia Pacific,Singapore,17,0.08
8.218.56.91,80,0,false,HKG,Asia Pacific,Hong Kong,43,0.07
47.243.179.249,8080,0,false,HKG,Asia Pacific,Hong Kong,52,0.07
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,33,0.07
47.243.179.249,80,0,false,HKG,Asia Pacific,Hong Kong,45,0.07
47.236.169.202,2053,0,true,SIN,Asia Pacific,Singapore,96,0.07
47.243.179.249,2082,0,false,HKG,Asia Pacific,Hong Kong,65,0.07
8.222.156.205,2082,0,false,SIN,Asia Pacific,Singapore,10,0.07
47.91.1.38,80,0,false,NRT,Asia Pacific,Tokyo,71,0.07
47.243.179.249,8880,0,false,HKG,Asia Pacific,Hong Kong,50,0.07
47.254.82.159,80,0,false,SJC,North America,San Jose,176,0.07
8.219.208.104,2082,0,false,SIN,Asia Pacific,Singapore,40,0.07
47.245.55.202,80,0,false,NRT,Asia Pacific,Tokyo,117,0.07
47.236.28.170,2052,0,false,SIN,Asia Pacific,Singapore,47,0.07
47.91.22.66,80,0,false,NRT,Asia Pacific,Tokyo,100,0.07
8.219.153.253,2095,0,false,SIN,Asia Pacific,Singapore,11,0.07
8.219.200.178,80,0,false,SIN,Asia Pacific,Singapore,17,0.07
8.222.156.205,80,0,false,SIN,Asia Pacific,Singapore,24,0.07
8.219.208.104,2095,0,false,SIN,Asia Pacific,Singapore,7,0.07
8.219.56.244,2086,0,false,SIN,Asia Pacific,Singapore,7,0.07
8.219.51.227,2082,0,false,SIN,Asia Pacific,Singapore,5,0.07
8.219.216.234,8080,0,false,SIN,Asia Pacific,Singapore,4,0.07
47.245.1.173,80,0,false,NRT,Asia Pacific,Tokyo,76,0.07
47.74.6.55,80,0,false,NRT,Asia Pacific,Tokyo,73,0.07
8.219.199.70,2086,0,false,SIN,Asia Pacific,Singapore,20,0.07
8.219.102.123,8880,0,false,SIN,Asia Pacific,Singapore,4,0.07
47.245.52.197,80,0,false,NRT,Asia Pacific,Tokyo,88,0.07
8.222.212.255,80,0,false,SIN,Asia Pacific,Singapore,3,0.07
8.219.123.11,2095,0,false,SIN,Asia Pacific,Singapore,4,0.07
8.219.51.227,80,0,false,SIN,Asia Pacific,Singapore,22,0.06
8.219.54.152,80,0,false,SIN,Asia Pacific,Singapore,19,0.06
8.219.216.234,8880,0,false,SIN,Asia Pacific,Singapore,6,0.06
47.74.53.112,80,0,false,NRT,Asia Pacific,Tokyo,73,0.06
47.74.54.182,80,0,false,NRT,Asia Pacific,Tokyo,78,0.06
8.222.145.43,80,0,false,SIN,Asia Pacific,Singapore,10,0.06
47.236.6.170,2052,0,false,SIN,Asia Pacific,Singapore,19,0.06
8.219.8.244,80,0,false,SIN,Asia Pacific,Singapore,3,0.06
47.74.43.143,80,0,false,NRT,Asia Pacific,Tokyo,76,0.06
198.11.169.77,8080,0,false,SJC,North America,San Jose,175,0.06
8.219.216.234,80,0,false,SIN,Asia Pacific,Singapore,28,0.06
8.222.171.236,2082,0,false,SIN,Asia Pacific,Singapore,14,0.06
8.219.200.178,2082,0,false,SIN,Asia Pacific,Singapore,15,0.06
8.219.210.214,2095,0,false,SIN,Asia Pacific,Singapore,15,0.06
47.91.1.94,80,0,false,NRT,Asia Pacific,Tokyo,103,0.06
8.219.251.207,80,0,false,SIN,Asia Pacific,Singapore,3,0.06
8.219.143.124,80,0,false,SIN,Asia Pacific,Singapore,17,0.06
47.74.20.102,2053,2053,true,NRT,Asia Pacific,Tokyo,237,0.06
47.236.6.170,80,0,false,SIN,Asia Pacific,Singapore,42,0.06
8.222.212.255,80,0,false,SIN,Asia Pacific,Singapore,9,0.06
8.219.54.152,80,0,false,SIN,Asia Pacific,Singapore,12,0.06
8.222.212.255,2052,0,false,SIN,Asia Pacific,Singapore,5,0.06
8.219.216.234,2082,0,false,SIN,Asia Pacific,Singapore,12,0.06
47.236.175.53,80,0,false,SIN,Asia Pacific,Singapore,11,0.06
8.219.239.79,2095,0,false,SIN,Asia Pacific,Singapore,22,0.06
8.219.199.70,80,0,false,SIN,Asia Pacific,Singapore,8,0.06
47.242.68.32,443,443,true,HKG,Asia Pacific,Hong Kong,64,0.06
8.217.219.179,8443,443,true,HKG,Asia Pacific,Hong Kong,58,0.06
47.236.6.170,80,0,false,SIN,Asia Pacific,Singapore,20,0.06
47.236.169.202,8880,0,false,SIN,Asia Pacific,Singapore,6,0.06
8.219.239.79,80,0,false,SIN,Asia Pacific,Singapore,4,0.06
8.219.200.178,80,0,false,SIN,Asia Pacific,Singapore,12,0.06
8.219.51.227,80,0,false,SIN,Asia Pacific,Singapore,5,0.06
8.219.56.244,80,0,false,SIN,Asia Pacific,Singapore,5,0.06
8.219.200.178,2052,0,false,SIN,Asia Pacific,Singapore,13,0.06
8.219.123.11,80,0,false,SIN,Asia Pacific,Singapore,5,0.06
8.219.216.234,80,0,false,SIN,Asia Pacific,Singapore,5,0.06
8.219.110.248,2052,0,false,SIN,Asia Pacific,Singapore,6,0.06
8.219.110.248,80,0,false,SIN,Asia Pacific,Singapore,33,0.06
47.74.6.157,80,0,false,NRT,Asia Pacific,Tokyo,75,0.06
8.219.199.70,80,0,false,SIN,Asia Pacific,Singapore,16,0.06
8.222.199.55,80,0,false,SIN,Asia Pacific,Singapore,26,0.06
8.219.143.124,80,0,false,SIN,Asia Pacific,Singapore,276,0.06
47.236.28.170,80,0,false,SIN,Asia Pacific,Singapore,10,0.06
47.245.59.167,80,0,false,NRT,Asia Pacific,Tokyo,86,0.06
8.222.212.255,443,0,true,SIN,Asia Pacific,Singapore,80,0.06
8.219.251.207,80,0,false,SIN,Asia Pacific,Singapore,38,0.06
8.219.208.104,80,0,false,SIN,Asia Pacific,Singapore,41,0.06
8.219.102.123,80,0,false,SIN,Asia Pacific,Singapore,7,0.05
8.219.193.97,80,0,false,SIN,Asia Pacific,Singapore,20,0.05
47.74.6.55,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.74.54.182,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.05
8.219.200.178,2082,0,false,SIN,Asia Pacific,Singapore,7,0.05
8.219.153.253,80,0,false,SIN,Asia Pacific,Singapore,38,0.05
47.236.198.218,80,0,false,SIN,Asia Pacific,Singapore,20,0.05
47.74.43.143,2095,0,false,NRT,Asia Pacific,Tokyo,68,0.05
47.236.120.9,2052,0,false,SIN,Asia Pacific,Singapore,16,0.05
47.74.43.143,8080,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.91.1.38,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.245.1.173,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.243.179.249,443,0,true,HKG,Asia Pacific,Hong Kong,59,0.05
47.245.1.173,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.74.43.143,2086,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.74.54.182,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.74.6.55,2082,0,false,NRT,Asia Pacific,Tokyo,77,0.05
47.74.54.182,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.05
8.219.56.244,80,0,false,SIN,Asia Pacific,Singapore,3,0.05
47.245.1.173,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.05
